sector,country_binned,from,to,frequency,EPS,JSS,EPDR,SPDR,promotion_prob
Information Technology,US,Senior Executive Officer Analyst,Search Engine Optimization Specialist,22,0.0028417046722916,0.3781616586367952,0.4193548387096774,,0.9735611897086729
Information Technology,US,Help Desk Specialist,Desktop Support Technician,22,0.0173531595304432,0.9999999999999972,0.1282051282051282,0.5069190464894594,0.9641427471886121
Information Technology,US,Software Engineer,Technical Project Lead,22,0.2879644300708188,1.0,0.5714285714285714,,0.9985577888064147
Information Technology,US,Desktop Technician,Desktop Support Technician,22,0.3764261533190032,0.9915588922022962,0.1891891891891892,,0.9579366534503213
Information Technology,US,Network Administrator,Network Operation Center Engineer,22,0.9876528937365742,0.9997441184750194,0.6296296296296297,,0.9976856730437103
Information Technology,US,Network Security Engineer,Senior Network Engineer,22,0.3011237893654537,0.9999800773491384,0.0476190476190476,0.5012940782843055,0.9009855645496525
Information Technology,US,Systems Analyst,Lead Software Engineer,22,1.0,1.0,0.375,0.5117797803924049,0.982682592277379
Information Technology,US,Systems Administrator II,Senior Systems Administrator,22,0.9999983190692148,0.999823878744808,0.4666666666666667,,0.9906014804218229
Information Technology,US,Software Engineer,Software Configuration Manager,22,0.0117273738678249,0.9999999999993776,0.5714285714285714,0.4988257697368918,0.9991606511439594
Information Technology,US,Web Developer,Systems Architect,22,1.0,1.0,0.2571428571428571,0.5125159949564985,0.9540125344826715
Information Technology,US,Software Engineer,Senior Quality Assurance Analyst,22,0.3658366004569646,1.0,0.2941176470588235,0.4922695216484566,0.9855256546350237
Information Technology,US,Software Intern,Software Development Engineer,22,1.0,1.0,0.9130434782608696,,0.9997904614258917
Information Technology,US,Senior Software Developer,Systems Architect,22,0.0035213649223523,0.9002098250277558,0.2222222222222222,,0.9740777786492236
Information Technology,US,Technical Consultant,Senior Software Developer,22,1.0,1.0,0.2571428571428571,,0.946292472282004
Information Technology,US,Software Design Engineer,Principal Software Engineer,21,0.999999999998956,1.0,0.68,0.506070547756886,0.9986965759165677
Information Technology,US,Software Engineer,Configuration Manager,21,6.563283250216044e-11,1.0,0.0769230769230769,0.4902002387024217,0.9464688762816962
Information Technology,US,Software Test Engineer,Software Test Engineer II,21,0.0001369127824293,0.2341036438069135,0.8260869565217391,,0.9986589474368448
Information Technology,US,Software Architect,Enterprise Architect,21,0.0751416663755625,0.9999999988368804,0.2352941176470588,0.4961283669393014,0.9840572552509971
Information Technology,US,Network Technician,Support Engineer,21,1.0,1.0,0.5,0.5151804815543986,0.9939831607850372
Information Technology,US,Programmer Analyst,Consultant Programmer,21,0.0010647004136242,1.0,0.3548387096774194,0.4935348730506245,0.9947562574472782
Information Technology,US,Software Development Intern,Software Development Engineer Intern,21,1.0,0.9999999999999988,0.4,,0.9835201425128306
Information Technology,US,Unix Systems Administrator,Senior Unix Administrator,21,0.9489015297652388,0.999999999753419,0.6153846153846154,0.5048278057453864,0.9978923782075148
Information Technology,US,Senior Systems Engineer,Senior Infrastructure Engineer,21,0.0044274502267931,0.9999881162627856,0.3125,0.504214576182966,0.9924796341759272
Information Technology,US,Network Administrator,Unix Systems Administrator,21,1.0,1.0,0.2352941176470588,0.5148171293325492,0.9451350353043336
Information Technology,US,Programmer,Technical Support Engineer,21,0.0,0.9841882771632636,0.3548387096774194,0.4954261771594614,0.9944913328541582
Information Technology,US,Webmaster,Senior Developer,21,1.0,1.0,0.5555555555555556,0.5116688146459885,0.9962434248470342
Information Technology,US,Senior Programmer,Lead Software Engineer,21,1.0,1.0,0.4,0.5099653928066179,0.985957100275715
Information Technology,US,Technology Consultant,Senior Systems Engineer,21,0.2237911893351054,1.0,0.1351351351351351,0.5073100600007178,0.9554173672199062
Information Technology,US,Systems Analyst,Systems Integrator,21,2.485083882342032e-06,0.998654729960732,0.4482758620689655,,0.9972219787540331
Information Technology,US,Information Technology Analyst,Quality Assurance Analyst,21,0.999998869827104,0.9999659337867162,0.1666666666666666,0.4898025819978122,0.9048481995394059
Information Technology,US,Technical Support Specialist,Quality Assurance Analyst,21,1.0,1.0,0.5555555555555556,0.5052335816121319,0.9962357429647684
Information Technology,US,Software Developer,Technology Head,21,0.9982158714211736,1.0,0.68,,0.9984726218562959
Information Technology,US,Senior Software Engineer,Information Technology Architect,21,0.0015275766219318,0.9999999999931162,0.68,0.4925186971984536,0.999671739857033
Information Technology,US,Software Developer Intern,Software Development Engineer Intern,21,0.3805622584893418,0.994165315456739,0.4,,0.992816130593406
Information Technology,US,Software Quality Assurance Intern,Software Engineer,21,0.999999999904485,1.0,0.68,,0.998468845099348
Information Technology,US,Software Developer,Software Engineering Manager,21,1.0,1.0,0.6153846153846154,0.5166824177701728,0.9977465164150879
Information Technology,US,Search Engine Optimization Specialist,Senior Search Engine Optimizer Specialist,21,0.9248967377282048,0.6718539235541746,0.8260869565217391,,0.9988425309883684
Information Technology,US,Computer Engineer,Senior Software Engineer,21,1.0,1.0,0.6153846153846154,0.5127946018742052,0.9977437293189182
Information Technology,US,Senior Programmer,Senior Technical Consultant,21,1.0,1.0,0.8260869565217391,0.5017459784726238,0.9996247945918273
Information Technology,US,Front End Developer,User Interface Engineer,21,0.9998969540301292,0.9999999117979534,0.5,0.5126361487480431,0.9939791634287459
Information Technology,US,Technical Support Engineer,Technical Consultant,21,1.0,1.0,0.3548387096774194,0.498778398656077,0.9794121940433074
Information Technology,US,Webmaster,Web Programmer,21,0.9999995773696186,0.4293572743762034,0.5,0.4993999221624441,0.9622659833041682
Information Technology,US,Software Developer Intern,Application Developer,21,1.0,1.0,0.3125,0.5031945128674526,0.9707471207962022
Information Technology,US,Senior Software Developer,Software Development Head,21,0.907042493000185,0.3419850802955375,0.5555555555555556,,0.9676296384105428
Information Technology,US,Developer,Technical Team Lead,21,0.9998282332620232,1.0,0.75,0.513163776764892,0.9992844583719781
Information Technology,US,Software Engineer,Product Owner,21,0.3574180878212794,1.0,0.68,0.5007104257143686,0.9994638687579399
Information Technology,US,Software Engineer,Senior Subject Matter Expert,21,0.2761313951057296,0.998818016402437,0.75,0.4936679111244164,0.999734859142798
Information Technology,US,Java Developer,Senior Application Developer,21,0.0,1.0,0.5555555555555556,0.5063920557157467,0.9990566770084452
Information Technology,US,Technical Support Engineer,Software Test Engineer,21,1.0,0.9999999999999988,0.5,0.5044657370768018,0.9939627073748999
Information Technology,US,Application Developer,Information Technology Project Manager,21,0.9999999992108264,1.0,0.6153846153846154,,0.997344292526395
Information Technology,US,SAP ABAP Consultant,SAP Technical Consultant,21,0.6655898588147986,0.0557889910969595,0.5555555555555556,,0.9425561874850399
Information Technology,US,Programmer,Software Test Engineer,21,0.9999999999999836,1.0,0.3548387096774194,0.4998919054047226,0.9794193472105195
Information Technology,US,Help Desk Analyst,Help Desk Analyst II,21,0.4627177279098734,0.98276734477965,0.4482758620689655,,0.9944581372444911
Information Technology,US,Software Engineer,Senior Technical Lead,21,0.9956707457969703,1.0,0.3125,0.4961789700510236,0.9708538873717915
Information Technology,US,Software Consultant,Senior Application Developer,21,8.626432901337466e-14,0.9999988024855444,0.3125,0.5126061238438803,0.9925453782886824
Information Technology,US,Programmer,Data Architect,21,1.0,1.0,0.68,0.507360159358944,0.9986971107186123
Information Technology,US,Help Desk Technician,Information Technology Support Specialist,21,1.0,1.0,0.1666666666666666,0.5019637768033715,0.9051907251852895
Information Technology,US,Technical Support Engineer,Senior Support Engineer,21,0.9974724971829728,1.0,0.2352941176470588,0.5030236761979884,0.9451218689709253
Information Technology,US,Programmer Analyst,Oracle Developer,21,1.0,0.9999999999784864,0.2727272727272727,0.5000540726285242,0.9593566638807512
Information Technology,US,Technology Analyst,Systems Analyst,21,0.5088056701626608,1.0,0.1666666666666666,0.5115688584775089,0.9498034598636654
Information Technology,US,Webmaster,Web Application Developer,21,1.0,1.0,0.4,0.5026997821289206,0.985925009556905
Information Technology,US,Network Administrator,Systems Consultant,21,1.0,1.0,0.1666666666666666,0.5051919072721057,0.9052789650457481
Information Technology,US,Local Area Network Administrator,Systems Analyst,21,1.0,1.0,0.2352941176470588,,0.935980694816605
Information Technology,US,Database Developer,Database Engineer,21,0.9998980142401438,0.833527793846957,0.2352941176470588,0.5061242747720015,0.908895153819323
Information Technology,US,Quality Assurance Lead,Quality Assurance Test Lead,21,0.001011372686747,0.9684581576243568,0.0769230769230769,,0.9316219960349023
Information Technology,US,Web Design Intern,Web Developer,21,0.9999999999998757,1.0,0.6153846153846154,0.5151971235328541,0.9977454520435585
Information Technology,US,Web Designer,Senior User Interface Designer,21,1.0,1.0,0.6153846153846154,0.4968292438036392,0.997732247971876
Information Technology,US,Systems Architect,Chief Architect,21,1.0,0.999999999993566,0.68,0.5009967203691662,0.9986944696709213
Information Technology,US,Network Security Engineer,Senior Network Security Engineer,21,0.9428488864474378,0.9987774670199157,0.8260869565217391,0.4965629984840204,0.9996514045361546
Information Technology,US,Software Architect,Principal Architect,21,0.7203519797501367,0.9999999766586416,0.5,0.4933584886143314,0.995880503266158
Information Technology,US,Information Technology Professional,UX Designer,21,1.0,1.0,0.75,0.5145654336467608,0.9992846074385758
Information Technology,US,Desktop Support Technician,Network Engineer,21,1.0,1.0,0.5,0.5137293200305679,0.9939803946956188
Information Technology,US,Systems Support Engineer,Senior Systems Engineer,21,0.9999999999998926,1.0,0.6153846153846154,,0.9973442925234974
Information Technology,US,Network Systems Engineer,Senior Systems Engineer,21,0.9999999996070073,0.999999996703038,0.4482758620689655,0.5032513012807979,0.9906374657708623
Information Technology,US,Oracle Database Administrator,Digital Business Analyst Consultant,21,0.2853422808781563,0.9999965032129544,0.2352941176470588,,0.9752330994029542
Information Technology,US,Technical Architect,Principal Architect,21,0.996100540587891,1.0,0.6153846153846154,0.4963598330398507,0.9977441102308364
Information Technology,US,Business Systems Analyst,Solution Architect,21,0.9999999999999906,1.0,0.3125,0.5093118408623599,0.9708024229257394
Information Technology,US,Systems Developer,Senior Developer,21,0.9999999999985956,1.0,0.4482758620689655,,0.9890269069589165
Information Technology,US,Programmer,Lead Software Developer,21,1.0,1.0,0.68,0.5103829228409079,0.9986983634002271
Information Technology,US,Programmer,Oracle Developer,21,1.0,0.9999999999997912,0.5555555555555556,0.4962267081278587,0.996224964970893
Information Technology,US,Senior Application Developer,Solution Architect,21,0.9999994219254252,1.0,0.3548387096774194,0.5060759287061704,0.9794590452419822
Information Technology,US,Web Developer,Solution Architect,21,1.0,1.0,0.5555555555555556,0.5173847193258789,0.9962502349531916
Information Technology,US,Information Technology Intern,Computer Technician,21,0.9919874956814472,1.0,0.1666666666666666,0.5169535862034028,0.9065452003796444
Information Technology,US,Systems Analyst,Application Support Analyst,21,0.0203705803669999,0.7738141691867713,0.1666666666666666,0.4893499432364278,0.9464334948517668
Information Technology,US,Senior Support Engineer,Senior Systems Engineer,21,0.9999999939295796,0.999999999780699,0.3125,0.503304606198341,0.9707481171823942
Information Technology,US,Computer Technician,Software Developer,21,1.0,1.0,0.68,0.5126096715900762,0.9986992854311053
Information Technology,US,Oracle Database Administrator,Lead Business Analyst,21,0.9406095682740092,0.9995323378345324,0.5,0.4987256051912229,0.9944186304746411
Information Technology,US,Network Engineer,Pre Sales Engineer,21,0.9999999999902414,0.9999819895613216,0.68,0.5007809454976235,0.9986943033350525
Information Technology,US,Database Engineer,Senior Database Administrator,21,0.1110599619316446,1.0,0.1052631578947368,0.4938048942213282,0.9508125906295732
Information Technology,US,Senior Quality Assurance Analyst,Senior Quality Assurance Lead,21,0.2574371014028958,0.996472635531013,0.3125,0.5039116837067481,0.9892309790426254
